_id,关注的收藏夹,关注,关注者,关注的问题,关注的话题,关注的专栏
5876ede69f11da03c972185f,287,189,59,15,28,38
5876ede69f11da03c9721861,8,11,1,52,8,3
5876ede69f11da03c9721863,22,98,11,299,80,10
5876ede69f11da03c9721865,4,77,2,56,61,0
5876ede69f11da03c9721867,1013,719,12,139,1,276
5876ede69f11da03c9721869,87,521,10,42,10,74
5876ede69f11da03c972186b,113,33,13,259,493,2
5876ede69f11da03c972186d,282,364,45,3166,48,23
5876ede69f11da03c972186f,42,46,5,150,3,13
5876ede69f11da03c9721871,13,710,6,933,47,97
5876ede69f11da03c9721873,51,52,15,31,16,6
5876ede69f11da03c9721875,205,174,104,21,2,61
5876ede69f11da03c9721877,32,6,0,31,13,3
5876ede69f11da03c9721879,56,63,52,180,8,8
5876ede69f11da03c972187b,32,213,1950,2472,125,12
5876ede69f11da03c972187d,11,57,1,123,26,6
5876ede69f11da03c972187f,357,26,13,5,1,51
5876ede69f11da03c9721881,110,104,23,303,50,16
5876ede69f11da03c9721883,72,464,14,106,1,646
5876ede69f11da03c9721885,1,48,7,47,39,4
5876ede69f11da03c9721887,3,19,19,35,0,1
5876ede69f11da03c9721889,22,33,2,9,6,2
5876ede69f11da03c972188b,45,20,37,104,28,6
5876ede69f11da03c972188d,54,161,102,1382,129,31
5876ede69f11da03c972188f,144,48,6,54,65,6
5876ede69f11da03c9721891,47,28,9,9,7,9
5876ede69f11da03c9721893,42,50,15,642,55,16
5876ede69f11da03c9721895,12,19,4,307,125,2
5876ede69f11da03c9721897,1,11,2,5,2,0
5876ede69f11da03c9721899,66,394,4,201,158,46
5876ede69f11da03c972189b,69,24,1,16,2,6
5876ede69f11da03c972189d,17,1114,81,765,169,7
5876ede69f11da03c972189f,3,137,6,121,14,32
5876ede69f11da03c97218a1,28,121,2,64,2,4
5876ede69f11da03c97218a3,1,7,1,3,0,0
5876ede69f11da03c97218a5,12,112,133,267,14,6
5876ede69f11da03c97218a7,113,91,8,265,74,5
5876ede69f11da03c97218a9,79,48,7,1,1,7
5876ede69f11da03c97218ab,28,151,18,459,29,14
5876ede69f11da03c97218ad,135,82,1,96,57,22
5876ede69f11da03c97218af,138,128,3,11,3,12
5876ede69f11da03c97218b1,2291,81,2,61,5,30
5876ede69f11da03c97218b3,173,469,58,293,686,48
5876ede69f11da03c97218b5,17,0,1,40,18,0
5876ede69f11da03c97218b7,37,58,6,63,2,1
5876ede69f11da03c97218b9,58,11,1,19,19,0
5876ede69f11da03c97218bb,6,4,4,10,0,0
5876ede69f11da03c97218bd,4,61,18,81,34,6
5876ede69f11da03c97218bf,4525,589,22,194,1,59
5876ede69f11da03c97218c1,732,130,3,31,1,104
5876ede69f11da03c97218c3,779,576,542,91,9,128
5876ede69f11da03c97218c5,1,486,2920,191,139,78
5876ede69f11da03c97218c7,951,269,106,78,12,66
5876ede69f11da03c97218c9,17,69,93,353,18,6
5876ede69f11da03c97218cb,3,17,0,3,20,0
5876ede69f11da03c97218cd,8,440,47,735,31,70
5876ede69f11da03c97218cf,39,9,1,51,20,3
5876ede69f11da03c97218d1,12,32,4,20,8,1
5876ede69f11da03c97218d3,2,18,8,33,99,3
5876ede69f11da03c97218d5,4,34,0,111,11,12
5876ede69f11da03c97218d7,8,11,6,70,6,0
5876ede69f11da03c97218d9,4,9,8,1,1,13
5876ede69f11da03c97218db,11,15,1,45,9,13
5876ede69f11da03c97218dd,41,0,4,50,1,1
5876ede69f11da03c97218df,124,106,5,13,7,14
5876ede69f11da03c97218e1,11,83,67,190,40,11
5876ede69f11da03c97218e3,1,54,3,78,99,1
5876ede69f11da03c97218e5,5,342,73074,152,11,3
5876ede69f11da03c97218e7,14,11,0,21,20,2
5876ede69f11da03c97218e9,141,163,5,347,139,42
5876ede69f11da03c97218eb,3,35,31,38,17,2
5876ede69f11da03c97218ed,7,43,3,188,23,2
5876ede69f11da03c97218ef,415,85,92,19,10,62
5876ede69f11da03c97218f1,51,52,72,9,5,14
5876ede69f11da03c97218f3,112,97,5,4,1,17
5876ede69f11da03c97218f5,9,331,49,143,63,44
5876ede69f11da03c97218f7,45,67,3,113,1,2
5876ede69f11da03c97218f9,42,279,12,2495,435,52
5876ede69f11da03c97218fb,115,46,28,8,1,6
5876ede69f11da03c97218fd,8,199,5,59,2,0
5876ede69f11da03c97218ff,151,47,4,3,1,20
5876ede69f11da03c9721901,63,399,22,21,8,740
5876ede69f11da03c9721903,438,32,2,257,69,12
5876ede69f11da03c9721905,5,58,7,103,146,0
5876ede69f11da03c9721907,672,91,7,21,1,91
5876ede69f11da03c9721909,13,28,0,11,21,1
5876ede69f11da03c972190b,6,47,0,17,51,0
5876ede69f11da03c972190d,39,12,8,133,21,8
5876ede69f11da03c972190f,430,4470,114,1182,2401,516
5876ede69f11da03c9721911,24,72,454,275,17,12
5876ede69f11da03c9721913,4,160,255,360,32,20
5876ede69f11da03c9721915,31,90,40,907,68,4
5876ede69f11da03c9721917,38,4,0,17,10,2
5876ede69f11da03c9721919,5,48,16,223,45,6
5876ede69f11da03c972191b,11,228,39,876,12,10
5876ede69f11da03c972191d,11,40,1,22,14,3
5876ede69f11da03c972191f,25,163,5,64,53,8
5876ede69f11da03c9721921,244,3,0,71,130,0
5876ede69f11da03c9721923,22,87,9,92,60,25
5876ede69f11da03c9721925,29,68,3,390,41,3
5876ede69f11da03c9721927,125,101,4,25,16,61
5876ede69f11da03c9721929,41,220,10,14102,524,139
5876ede69f11da03c972192b,45,11,2,112,45,5
5876ede69f11da03c972192d,11,7,117,48,47,0
5876ede69f11da03c972192f,48,450,26,1922,37,18
5876ede69f11da03c9721931,102,73,127,5,1,78
5876ede69f11da03c9721933,72,33,0,75,51,4
5876ede69f11da03c9721935,91,220,23,1126,47,8
5876ede69f11da03c9721937,30,85,16,219,5,1
5876ede69f11da03c9721939,27,34,1,8,2,5
5876ede69f11da03c972193b,26,31,4,29,17,3
5876ede69f11da03c972193d,22,0,0,0,0,0
5876ede69f11da03c972193f,1,8,2,21,17,0
5876ede69f11da03c9721941,336,259,41,23,2,171
5876ede69f11da03c9721943,67,60,3,60,12,66
5876ede69f11da03c9721945,59,160,4,1627,187,23
5876ede69f11da03c9721947,5,41,0,311,119,10
5876ede69f11da03c9721949,149,18,26,1907,36,14
5876ede69f11da03c972194b,40,55,2,21,47,4
5876ede69f11da03c972194d,9,3,1,4,27,0
5876ede69f11da03c972194f,57,18,26,105,18,2
5876ede69f11da03c9721951,9,35,12,182,31,5
5876ede69f11da03c9721953,1,12,2,5,12,0
5876ede69f11da03c9721955,84,25,0,20,1,70
5876ede69f11da03c9721957,3,4,1,43,9,2
5876ede69f11da03c9721959,41,1,0,37,26,0
5876ede69f11da03c972195b,85,113,19,4,6,19
5876ede69f11da03c972195d,7,41,2,69,0,1
5876ede69f11da03c972195f,19,10,0,26,12,30
5876ede69f11da03c9721961,29,423,36,153,31,16
5876ede69f11da03c9721963,119,36,0,16,105,0
5876ede69f11da03c9721965,3,9,0,0,8,0
5876ede69f11da03c9721967,0,5,0,25,3,0
5876ede69f11da03c9721969,544,194,14,9,1,46
5876ede69f11da03c972196b,40,3,3,10,8,0
5876ede69f11da03c972196d,4,17,3,38,6,1
5876ede69f11da03c972196f,155,117,4,28,15,50
5876ede69f11da03c9721971,2,82,1,275,1,0
5876ede69f11da03c9721973,460,121,7,15,1,165
5876ede69f11da03c9721975,18,20,62,272,25,8
5876ede69f11da03c9721977,9,27,2,2,0,2
5876ede69f11da03c9721979,44,30,0,10,35,3
5876ede79f11da03c972197b,14,127,4,36,25,8
5876ede79f11da03c972197d,493,80,1434,3,4,0
5876ede79f11da03c972197f,0,0,203,2,0,0
5876ede79f11da03c9721981,295,274,15,4,1,10
5876ede79f11da03c9721983,46,106,8,69,24,11
5876ede79f11da03c9721985,13,83,2,90,16,3
5876ede79f11da03c9721987,6,32,2,8,10,3
5876ede79f11da03c9721989,1396,491,17,154,1,61
5876ede79f11da03c972198b,88,20,0,574,185,3
5876ede79f11da03c972198d,6,11,0,68,18,0
5876ede79f11da03c972198f,5,8,1,10,17,0
5876ede79f11da03c9721991,139,195,14,6,1,26
5876ede79f11da03c9721993,36,76,11,352,3,5
5876ede79f11da03c9721995,23,11,0,88,82,1
5876ede79f11da03c9721997,20,345,28,244,16,51
5876ede79f11da03c9721999,37,15,0,6,10,1
5876ede79f11da03c972199b,43,59,1,6,5,12
5876ede79f11da03c972199d,38,67,1,174,43,0
5876ede79f11da03c972199f,78,157,106,1767,42,84
5876ede79f11da03c97219a1,8,150,8,101,147,54
5876ede79f11da03c97219a3,58,148,6,14,6,5
5876ede79f11da03c97219a5,39,120,237,865,19,14
5876ede79f11da03c97219a7,48,162,4,223,17,17
5876ede79f11da03c97219a9,1071,349,19,138,64,3
5876ede79f11da03c97219ab,235,76,15,32,19,11
5876ede79f11da03c97219ad,158,15,1,1,5,23
5876ede79f11da03c97219af,14,24,4,56,12,0
5876ede79f11da03c97219b1,18,84,121,112,79,12
5876ede79f11da03c97219b3,4,125,12,622,39,13
5876ede79f11da03c97219b5,2119,161,21,39,64,128
5876ede79f11da03c97219b7,53,286,122,783,92,37
5876ede79f11da03c97219b9,34,143,7,69,65,15
5876ede79f11da03c97219bb,288,771,10,103,17,152
5876ede79f11da03c97219bd,142,346,9,23,1,17
5876ede79f11da03c97219bf,31,1,0,38,0,1
5876ede79f11da03c97219c1,1,84,41,276,6,19
5876ede79f11da03c97219c3,69,365,597,97,193,85
5876ede79f11da03c97219c5,66,484,164,672,54,7
5876ede79f11da03c97219c7,4,74,4,65,6,4
5876ede79f11da03c97219c9,13,44,5,29,15,1
5876ede79f11da03c97219cb,18,24,4,174,20,0
5876ede79f11da03c97219cd,1712,397,55,111,2,132
5876ede79f11da03c97219cf,45,61,0,235,42,16
5876ede79f11da03c97219d1,841,403,21,21,18,16
5876ede79f11da03c97219d3,231,194,955,72,3,6
5876ede79f11da03c97219d5,1808,400,188,23,1,120
5876ede79f11da03c97219d7,496,526,31,48,33,13
5876ede79f11da03c97219d9,171,617,1,677,27,19
5876ede79f11da03c97219db,105,62,7,239,44,13
5876ede79f11da03c97219dd,2,30,7,118,20,13
5876ede79f11da03c97219df,34,37,0,6,2,64
5876ede79f11da03c97219e1,3393,649,6686,116,36,54
5876ede79f11da03c97219e3,5,19,2,33,17,0
5876ede79f11da03c97219e5,1,0,0,17,1,0
5876ede79f11da03c97219e7,4,10,2,102,18,2
5876ede79f11da03c97219e9,16,231,3,429,137,29
5876ede79f11da03c97219eb,822,272,16,34,4,33
5876ede79f11da03c97219ed,488,408,8,48,1,28
5876ede79f11da03c97219ef,230,44,2,14,3,7
5876ede79f11da03c97219f1,21,71,1,201,44,18
5876ede79f11da03c97219f3,10,43,11,14,11,1
5876ede79f11da03c97219f5,114,198,16,22,1,13
5876ede79f11da03c97219f7,22,52,4,304,27,5
5876ede79f11da03c97219f9,12,93,9,189,9,9
5876ede79f11da03c97219fb,5,2,1,2,0,6
5876ede79f11da03c97219fd,23,42,6,37,9,5
5876ede79f11da03c97219ff,6,7,19,30,6,2
5876ede79f11da03c9721a01,11,32,0,23,8,3
5876ede79f11da03c9721a03,355,139,18,27,1,103
5876ede79f11da03c9721a05,1,26,1,32,9,3
5876ede79f11da03c9721a07,9,133,5,21,29,1
5876ede79f11da03c9721a09,6,94,5,269,28,7
5876ede79f11da03c9721a0b,174,58,1,11,1,105
5876ede79f11da03c9721a0d,162,388,27,0,2,31
5876ede79f11da03c9721a0f,17,16,2,1,0,0
5876ede79f11da03c9721a11,9,78,3,26,8,3
5876ede79f11da03c9721a13,17,15,0,2,20,0
5876ede79f11da03c9721a15,55,53,1,69,23,2
5876ede79f11da03c9721a17,16,6,3,56,6,8
5876ede79f11da03c9721a19,33,8,1,20,22,2
5876ede79f11da03c9721a1b,17,13,4,55,21,3
5876ede79f11da03c9721a1d,3,181,66,791,39,8
5876ede79f11da03c9721a1f,13,180,381,1057,56,19
5876ede79f11da03c9721a21,9,54,32,32,143,0
5876ede79f11da03c9721a23,9,65,12,477,25,17
5876ede79f11da03c9721a25,16,117,55,129,44,4
5876ede79f11da03c9721a27,11,96,2,257,30,38
5876ede79f11da03c9721a29,453,201,43,19,1,29
5876ede79f11da03c9721a2b,10,38,1,49,14,1
5876ede79f11da03c9721a2d,1,228,7,208,84,34
5876ede79f11da03c9721a2f,6,179,15,104,6,4
5876ede79f11da03c9721a31,13,57,0,3,6,13
5876ede79f11da03c9721a33,244,70,1,180,101,11
5876ede79f11da03c9721a35,62,78,2,20,79,13
5876ede79f11da03c9721a37,41,34,7,495,154,30
5876ede79f11da03c9721a39,5,6,0,4,1,0
5876ede79f11da03c9721a3b,80,103,2,777,66,61
5876ede79f11da03c9721a3d,1272,238,67,78,168,44
5876ede79f11da03c9721a3f,19,100,5,62,26,7
5876ede79f11da03c9721a41,291,369,18,20,2,38
5876ede79f11da03c9721a43,81,107,4,183,4,10
5876ede79f11da03c9721a45,37,3,1,27,5,1
5876ede79f11da03c9721a47,9,41,8,99,14,10
5876ede79f11da03c9721a49,12,28,1,26,36,2
5876ede79f11da03c9721a4b,299,261,6,47,1,51
5876ede79f11da03c9721a4d,28,94,17,299,13,15
5876ede79f11da03c9721a4f,1163,219,16,31,1,11
5876ede79f11da03c9721a51,195,22,1,48,72,7
5876ede79f11da03c9721a53,709,198,27,16,8,26
5876ede79f11da03c9721a55,165,144,16,21,3,41
5876ede79f11da03c9721a57,9,14,0,3,16,1
5876ede79f11da03c9721a59,22,3,1,8,2,0
5876ede79f11da03c9721a5b,54,1,1,71,8,1
5876ede79f11da03c9721a5d,36,150,2,84,29,3
5876ede79f11da03c9721a5f,4,65,0,18,20,17
5876ede79f11da03c9721a61,44,53,8,319,24,28
5876ede79f11da03c9721a63,17,113,3,69,19,4
5876ede79f11da03c9721a65,5,9,7,3,35,0
5876ede79f11da03c9721a67,64,55,3,384,27,6
5876ede79f11da03c9721a69,23,26,2,160,115,21
5876ede79f11da03c9721a6b,361,101,25,25,6,75
5876ede79f11da03c9721a6d,17,44,3,74,49,12
5876ede79f11da03c9721a6f,19,111,139,596,44,23
5876ede79f11da03c9721a71,7,12,2,31,3,0
5876ede79f11da03c9721a73,34,152,297,303,306,4
5876ede79f11da03c9721a75,48,565,1732,368,9,65
5876ede79f11da03c9721a77,31,92,1,8,10,3
5876ede79f11da03c9721a79,104,57,74,2,1,106
5876ede79f11da03c9721a7b,47,45,14,5,51,24
5876ede79f11da03c9721a7d,6,58,5,67,5,30
5876ede79f11da03c9721a7f,1,121,12,521,88,2
5876ede79f11da03c9721a81,6,144,120,105,92,17
5876ede79f11da03c9721a83,3,165,8,943,21,5
5876ede79f11da03c9721a85,31,72,279,73,31,16
5876ede79f11da03c9721a87,102,160,8,1678,217,8
5876ede79f11da03c9721a89,3,68,4,62,18,3
5876ede79f11da03c9721a8b,2,35,3,91,8,6
5876ede79f11da03c9721a8d,44,386,45,940,84,87
5876ede79f11da03c9721a8f,25,62,2,46,39,12
5876ede79f11da03c9721a91,0,2,7,145,0,0
5876ede79f11da03c9721a93,8,201,148,310,62,16
5876ede79f11da03c9721a95,14,20,13,10,4,0
5876ede79f11da03c9721a97,37,61,6,6,11,0
5876ede79f11da03c9721a99,16,10,0,1,1,0
5876ede79f11da03c9721a9b,53,81,6,16,4,16
5876ede79f11da03c9721a9d,33,35,2,11,199,0
5876ede79f11da03c9721a9f,60,104,47,147,41,9
5876ede79f11da03c9721aa1,107,855,26,1911,25,48
5876ede79f11da03c9721aa3,22,29,204,164,25,11
5876ede79f11da03c9721aa5,101,738,311,248,105,1
5876ede79f11da03c9721aa7,38,221,6,143,32,16
5876ede79f11da03c9721aa9,19,19,0,20,64,3
5876ede79f11da03c9721aab,5,130,8,295,96,11
5876ede79f11da03c9721aad,36,2,1,38,4,1
5876ede79f11da03c9721aaf,28,22,3,107,41,6
5876ede79f11da03c9721ab1,33,106,21,405,4,4
5876ede79f11da03c9721ab1,33,106,21,405,4,4
5876ede79f11da03c9721ab3,21,2194,31,1425,72,212
5876ede79f11da03c9721ab5,30,82,3,141,13,5
5876ede79f11da03c9721ab7,371,144,746,49,13,17
5876ede79f11da03c9721ab9,86,192,4,334,82,28
5876ede79f11da03c9721abb,1,48,3,67,33,4
5876ede79f11da03c9721abd,26,39,12,559,69,10
5876ede79f11da03c9721abf,40,155,28,654,22,15
5876ede79f11da03c9721ac1,1276,437,25,93,6,432
5876ede79f11da03c9721ac3,14,33,0,19,44,1
5876ede79f11da03c9721ac5,190,412,69,22,12,103
5876ede79f11da03c9721ac7,12,53,0,127,29,6
5876ede79f11da03c9721ac9,75,109,283,656,82,11
5876ede79f11da03c9721acb,14,116,3,356,60,5
5876ede79f11da03c9721acd,13,0,0,9,1,0
5876ede79f11da03c9721acf,2422,545,488,24,1,49
5876ede79f11da03c9721ad1,17,45,2,479,18,22
5876ede79f11da03c9721ad3,46,655,13,2205,104,24
5876ede79f11da03c9721ad5,1,3,1,6,0,0
5876ede79f11da03c9721ad7,141,1201,64,922,35,22
5876ede79f11da03c9721ad9,8,45,0,66,1,1
5876ede79f11da03c9721adb,8,38,5,27,28,8
5876ede79f11da03c9721add,1,16,4,34,3,0
5876ede79f11da03c9721adf,33,17,1,154,58,3
5876ede79f11da03c9721ae1,24,28,3,13,11,1
5876ede79f11da03c9721ae3,50,520,4,565,200,26
5876ede79f11da03c9721ae5,25,38,1,69,19,7
5876ede79f11da03c9721ae7,62,28,5,211,30,0
5876ede79f11da03c9721ae9,5,7,0,66,48,4
5876ede79f11da03c9721aeb,75,415,16,1549,20,17
5876ede79f11da03c9721aed,136,92,3,89,1,23
5876ede79f11da03c9721aef,39,483,7,494,51,77
5876ede79f11da03c9721af1,4534,1430,52,167,1,18
5876ede79f11da03c9721af3,27,54,75,141,67,1
5876ede79f11da03c9721af5,45,348,4,46,8,177
5876ede79f11da03c9721af7,27,9,1,12,12,1
5876ede79f11da03c9721af9,24,21,5,23,0,0
5876ede79f11da03c9721afb,17,93,6,77,19,26
5876ede79f11da03c9721afd,14,34,1,134,52,8
5876ede79f11da03c9721aff,41,184,35,711,45,149
5876ede79f11da03c9721b01,135,85,28,10,1,43
5876ede79f11da03c9721b03,8,255,6,498,65,11
5876ede89f11da03c9721b05,8,471,37488,831,194,52
5876ede89f11da03c9721b07,24,9,1,92,0,0
5876ede89f11da03c9721b09,36,53,9,209,35,7
5876ede89f11da03c9721b0b,30,89,3,50,17,2
5876ede89f11da03c9721b0d,315,218,15,41,1,30
5876ede89f11da03c9721b0f,4,26,5,22,24,6
5876ede89f11da03c9721b11,5,36,39,206,74,3
5876ede89f11da03c9721b13,74,101,3,20,1,21
5876ede89f11da03c9721b15,141,144,2,77,2,71
5876ede89f11da03c9721b17,802,832,29,126,1,97
5876ede89f11da03c9721b19,49,10,0,20,31,2
5876ede89f11da03c9721b1b,29,9,0,125,68,1
5876ede89f11da03c9721b1d,8,183,16,183,65,3
5876ede89f11da03c9721b1f,270,376,15,241,26,30
5876ede89f11da03c9721b21,433,133,2841,29,1,50
5876ede89f11da03c9721b23,145,35,4,457,39,3
5876ede89f11da03c9721b25,26,80,6,88,16,2
5876ede89f11da03c9721b27,1,17,0,25,5,0
5876ede89f11da03c9721b29,19,189,264,209,11,8
5876ede89f11da03c9721b2b,355,105,10,715,1265,50
5876ede89f11da03c9721b2d,3058,1773,8447,14,1,104
5876ede89f11da03c9721b2f,4,36,11,43,26,14
5876ede89f11da03c9721b31,75,87,6,176,7,2
5876ede89f11da03c9721b33,23,98,11,223,17,30
5876ede89f11da03c9721b35,5,33,3,22,17,4
5876ede89f11da03c9721b37,76,94,22,330,244,7
5876ede89f11da03c9721b39,8,138,2,32,13,14
5876ede89f11da03c9721b3b,126,341,18,724,128,108
5876ede89f11da03c9721b3d,17,13,2,9,1,2
5876ede89f11da03c9721b3f,4,74,21,76,7,10
5876ede89f11da03c9721b41,6,167,2,6,94,6
5876ede89f11da03c9721b43,34,148,1,28,50,18
5876ede89f11da03c9721b45,47,4,1,37,21,1
5876ede89f11da03c9721b47,47,120,20,507,88,13
5876ede89f11da03c9721b49,194,115,22,14,1,32
5876ede89f11da03c9721b4b,4,50,19,127,26,6
5876ede89f11da03c9721b4d,214,1441,43,2499,359,14
5876ede89f11da03c9721b4f,37,254,15,236,35,16
5876ede89f11da03c9721b51,3,80,60,112,8,5
5876ede89f11da03c9721b53,24,49,3,282,24,7
5876ede89f11da03c9721b55,8,84,21,262,6,8
5876ede89f11da03c9721b57,19,233,27,235,130,12
5876ede89f11da03c9721b59,7,16,0,5,42,4
5876ede89f11da03c9721b5b,0,4,0,26,16,0
5876ede89f11da03c9721b5d,6,106,9,97,47,48
5876ede89f11da03c9721b5f,97,48,8,12,5,28
5876ede89f11da03c9721b61,76,6,2,66,16,2
5876ede89f11da03c9721b63,178,111,516,2,1,20
5876ede89f11da03c9721b65,121,247,11,24,1,98
5876ede89f11da03c9721b67,37,77,12,168,208,5
5876ede89f11da03c9721b69,3,114,202,279,2,5
5876ede89f11da03c9721b6b,23,175,13,1274,60,13
5876ede89f11da03c9721b6d,61,46,15,129,21,12
5876ede89f11da03c9721b6f,128,23,2,17,59,2
5876ede89f11da03c9721b71,12,77,20,62,23,10
5876ede89f11da03c9721b73,41,185,3,237,41,27
5876ede89f11da03c9721b75,8,25,16,89,26,50
5876ede89f11da03c9721b77,13,14,0,56,19,4
5876ede89f11da03c9721b79,3,72,11,247,40,9
5876ede89f11da03c9721b7b,63,30,23,3,3,9
5876ede89f11da03c9721b7d,20,106,5,143,24,37
5876ede89f11da03c9721b7f,1,3,2,0,12,0
5876ede89f11da03c9721b81,5,25,0,43,3,10
5876ede89f11da03c9721b83,463,79,2,7,2,89
5876ede89f11da03c9721b85,36,24,0,30,16,11
5876ede89f11da03c9721b87,12,119,42,93,15,7
5876ede89f11da03c9721b89,21,40,1,29,36,0
5876ede89f11da03c9721b8b,16,302,21,8,2,56
5876ede89f11da03c9721b8d,110,32,2,21,8,5
5876ede89f11da03c9721b8f,21,87,4,111,24,11
5876ede89f11da03c9721b91,1,71,2,1,1,0
5876ede89f11da03c9721b93,229,62,142,2,9,16
5876ede89f11da03c9721b95,1,23,2,4,3,0
5876ede89f11da03c9721b97,9,8,0,4,17,0
5876ede89f11da03c9721b99,45,448,64,436,77,29
5876ede89f11da03c9721b9b,12,557,5,1206,161,23
5876ede89f11da03c9721b9d,23,147,15,210,61,33
5876ede89f11da03c9721b9f,7,16,0,7,17,2
5876ede89f11da03c9721ba1,10,209,1269,267,43,5
5876ede89f11da03c9721ba3,3,212,15,108,18,12
5876ede89f11da03c9721ba5,42,202,4,29,26,39
5876ede89f11da03c9721ba7,41,140,3,387,41,8
5876ede89f11da03c9721ba9,40,45,10,84,24,15
5876ede89f11da03c9721bab,11,55,47,51,45,4
5876ede89f11da03c9721bad,3,82,17,80,62,3
5876ede89f11da03c9721baf,104,256,65,1128,37,14
5876ede89f11da03c9721bb1,5,13,0,9,23,3
5876ede89f11da03c9721bb3,14,20,1,9,23,1
5876ede89f11da03c9721bb5,12,11,0,3,19,1
5876ede89f11da03c9721bb7,15,58,1,63,3,1
5876ede89f11da03c9721bb9,54,41,9,88,215,21
5876ede89f11da03c9721bbb,18,40,2,71,12,7
5876ede89f11da03c9721bbd,86,372,402,415,47,9
5876ede89f11da03c9721bbf,39,89,0,15,1,18
5876ede89f11da03c9721bc1,32,29,5,0,3,4
5876ede89f11da03c9721bc3,19,102,6,99,12,5
5876ede89f11da03c9721bc5,2,74,9,42,16,1
5876ede89f11da03c9721bc7,1144,136,24,32,8,82
5876ede89f11da03c9721bc9,652,165,287,0,1,77
5876ede89f11da03c9721bcb,16,125,14,697,157,74
5876ede89f11da03c9721bcd,800,121,4,17,2,60
5876ede89f11da03c9721bcf,80,234,3,791,41,7
5876ede89f11da03c9721bd1,55,23,1,85,6,3
5876ede89f11da03c9721bd3,2,14,0,36,2,2
5876ede89f11da03c9721bd5,25,23,2,6,1,12
5876ede89f11da03c9721bd7,236,207,1689,44,1,35
5876ede89f11da03c9721bd9,87,404,11,500,285,24
5876ede89f11da03c9721bdb,16,178,6,189,29,30
5876ede89f11da03c9721bdd,887,194,3,32,33,29
5876ede89f11da03c9721bdf,11,24,2,2,8,5
5876ede89f11da03c9721be1,546,275,171,15,2,103
5876ede89f11da03c9721be3,29,49,1,284,20,8
5876ede89f11da03c9721be5,58,71,2,20,1,35
5876ede89f11da03c9721be7,17,81,8,148,23,1
5876ede89f11da03c9721be9,22,72,6,90,2,5
5876ede89f11da03c9721beb,20,113,5,140,27,8
5876ede89f11da03c9721bed,87,186,42,1440,18,7
5876ede89f11da03c9721bef,819,1525,277,28,8,62
5876ede89f11da03c9721bf1,5,46,0,2,7,2
5876ede89f11da03c9721bf3,18,79,50,101,66,3
5876ede89f11da03c9721bf5,83,44,4,94,67,0
5876ede89f11da03c9721bf7,21,130,214,245,19,48
5876ede89f11da03c9721bf9,7,172,8,23,18,5
5876ede89f11da03c9721bfb,49,25,1,23,32,3
5876ede89f11da03c9721bfd,2,145,4,92,18,4
5876ede89f11da03c9721bff,98,34,3,150,40,15
5876ede89f11da03c9721c01,27,39,5,200,8,14
5876ede89f11da03c9721c03,4,16,2,47,19,3
5876ede89f11da03c9721c05,58,67,8,465,82,25
5876ede89f11da03c9721c07,216,101,3,18,2,65
5876ede89f11da03c9721c09,618,374,3988,4,1,29
5876ede89f11da03c9721c0b,34,175,1,110,912,8
5876ede89f11da03c9721c0d,29,24,1,5,1,29
5876ede89f11da03c9721c0f,7,449,31,505,199,48
5876ede89f11da03c9721c11,786,371,612,45,1,144
5876ede89f11da03c9721c13,23,316,9,88,74,9
5876ede89f11da03c9721c15,6,49,44,26,2,5
5876ede89f11da03c9721c17,1,12,1,1,3,0
5876ede89f11da03c9721c19,58,121,2,10,2,20
5876ede89f11da03c9721c1b,65,113,1,232,30,25
5876ede89f11da03c9721c1d,139,5,1,4,261,0
5876ede89f11da03c9721c1f,25,60,5,1,3,36
5876ede89f11da03c9721c21,381,180,2,17,2,0
5876ede89f11da03c9721c23,30,192,40,1238,139,20
5876ede89f11da03c9721c25,52,115,0,269,41,36
5876ede89f11da03c9721c27,19,128,10,180,92,23
5876ede89f11da03c9721c29,3509,439,338,74,1,97
5876ede89f11da03c9721c2b,139,180,16,17,16,1
5876ede89f11da03c9721c2d,8,11,4,26,37,3
5876ede89f11da03c9721c2f,50,105,382,320,73,9
5876ede89f11da03c9721c31,1,9,1,21,0,12
5876ede89f11da03c9721c33,1041,254,356246,92,3,23
5876ede99f11da03c9721c35,17,64,4,6,1,14
5876ede99f11da03c9721c37,98,127,4,23,63,0
5876ede99f11da03c9721c39,1,20,2,3,14,1
5876ede99f11da03c9721c3b,32,422,7,297,55,34
5876ede99f11da03c9721c3d,1,15,4,733,36,3
5876ede99f11da03c9721c3f,3,36,5,964,248,3
5876ede99f11da03c9721c41,28,94,6,20,13,9
5876ede99f11da03c9721c43,9,40,3,43,20,6
5876ede99f11da03c9721c45,69,133,4,1207,131,49
5876ede99f11da03c9721c47,86,305,106,1422,62,15
5876ede99f11da03c9721c49,231,249,17,5,1,81
5876ede99f11da03c9721c4b,6,36,88,58,64,7
5876ede99f11da03c9721c4d,28,41,79,144,16,5
5876ede99f11da03c9721c4f,25,187,9,162,51,11
5876ede99f11da03c9721c51,77,88,0,221,12,10
5876ede99f11da03c9721c53,15,72,14,45,13,8
5876ede99f11da03c9721c55,20,14,10,26,6,1
5876ede99f11da03c9721c57,36,179,2,121,233,2
5876ede99f11da03c9721c59,26,26,9,271,4,33
5876ede99f11da03c9721c5b,5,212,23,85,19,28
5876ede99f11da03c9721c5d,98,329,8,847,12,71
