Duration (ms),Start date,End date,Start station,End station,Bike number,Member type
421318,2017/1/8 20:15,2017/1/8 20:22,Park Rd & Holmead Pl NW,Adams Mill & Columbia Rd NW,W22482,Member
281911,2017/1/8 20:15,2017/1/8 20:20,Eastern Market Metro / Pennsylvania Ave & 7th St SE,1st & K St SE,W20513,Member
663291,2017/1/8 20:15,2017/1/8 20:27,11th & Kenyon St NW,7th & T St NW,W21291,Member
498800,2017/1/8 20:16,2017/1/8 20:24,8th & H St NW,11th & S St NW,W01349,Member
814516,2017/1/8 20:16,2017/1/8 20:29,14th & L St NW,Adams Mill & Columbia Rd NW,W20846,Member
145991,2017/1/8 20:17,2017/1/8 20:19,Eckington Pl & Q St NE,1st & M St NE,W00560,Member
677222,2017/1/8 20:18,2017/1/8 20:29,13th & H St NE,1st & H St NW,W01444,Member
429171,2017/1/8 20:19,2017/1/8 20:26,Ballenger Ave & Dulaney St,Ballenger Ave & Dulaney St,W22777,Member
737365,2017/1/8 20:19,2017/1/8 20:31,Adams Mill & Columbia Rd NW,1st & Rhode Island Ave NW,W21666,Member
169626,2017/1/8 20:19,2017/1/8 20:22,8th & O St NW,11th & O St NW,W21945,Member
360022,2017/1/8 20:20,2017/1/8 20:26,8th & O St NW,16th & R St NW,W22118,Member
938581,2017/1/8 20:20,2017/1/8 20:35,14th & Irving St NW,14th & L St NW,W01290,Member
468574,2017/1/8 20:20,2017/1/8 20:28,15th & P St NW,18th & R St NW,W00721,Member
274712,2017/1/8 20:23,2017/1/8 20:27,1st & M St NE,Eckington Pl & Q St NE,W21819,Member
477602,2017/1/8 20:23,2017/1/8 20:31,Good Hope Rd & 14th St SE,Good Hope Rd & 14th St SE,W20648,Member
423137,2017/1/8 20:24,2017/1/8 20:31,22nd & I St NW / Foggy Bottom,Massachusetts Ave & Dupont Circle NW,W20924,Member
323656,2017/1/8 20:24,2017/1/8 20:30,5th & K St NW,Florida Ave & R St NW,W20961,Member
1268006,2017/1/8 20:25,2017/1/8 20:46,17th & K St NW / Farragut Square,Van Ness Metro / UDC,W20829,Member
400636,2017/1/8 20:25,2017/1/8 20:32,3000 Connecticut Ave NW / National Zoo,Adams Mill & Columbia Rd NW,W22887,Member
1262030,2017/1/8 20:26,2017/1/8 20:47,Jefferson Memorial,Jefferson Dr & 14th St SW,W21281,Member
321664,2017/1/8 20:26,2017/1/8 20:31,3000 Connecticut Ave NW / National Zoo,Calvert & Biltmore St NW,W01294,Member
912703,2017/1/8 20:27,2017/1/8 20:42,17th & Corcoran St NW,3rd & Elm St NW,W20146,Member
408352,2017/1/8 20:28,2017/1/8 20:35,3rd & G St SE,4th & East Capitol St NE,W22747,Member
865827,2017/1/8 20:29,2017/1/8 20:43,13th & H St NE,Convention Center / 7th & M St NW,W22249,Member
671239,2017/1/8 20:29,2017/1/8 20:40,12th & U St NW,1st & M St NE,W22115,Member
275374,2017/1/8 20:29,2017/1/8 20:34,14th & Rhode Island Ave NW,8th & O St NW,W20667,Member
389852,2017/1/8 20:30,2017/1/8 20:37,Calvert St & Woodley Pl NW,15th & Euclid St  NW,W00161,Member
394573,2017/1/8 20:33,2017/1/8 20:40,15th & P St NW,15th & W St NW,W21615,Member
707860,2017/1/8 20:35,2017/1/8 20:46,North Capitol St & F St NW,8th & O St NW,W22332,Member
494089,2017/1/8 20:35,2017/1/8 20:43,S Joyce & Army Navy Dr,Eads & 22nd St S,W21657,Member
706555,2017/1/8 20:38,2017/1/8 20:50,20th St & Florida Ave NW,1st & Rhode Island Ave NW,W22018,Member
624383,2017/1/8 20:39,2017/1/8 20:49,Massachusetts Ave & Dupont Circle NW,Convention Center / 7th & M St NW,W01479,Member
326815,2017/1/8 20:39,2017/1/8 20:44,14th & V St NW,14th & Harvard St NW,W21890,Member
408618,2017/1/8 20:40,2017/1/8 20:47,5th St & Massachusetts Ave NW,L'Enfant Plaza / 7th & C St SW,W20560,Member
395294,2017/1/8 20:42,2017/1/8 20:48,4th & M St SW,1st & K St SE,W21215,Member
330141,2017/1/8 20:43,2017/1/8 20:48,3rd & Tingey St SE,3rd & D St SE,W22966,Member
245694,2017/1/8 20:44,2017/1/8 20:48,14th St & Spring Rd NW,Georgia & New Hampshire Ave NW,W21947,Member
467376,2017/1/8 20:46,2017/1/8 20:54,12th & U St NW,10th & Florida Ave NW,W22126,Member
1220366,2017/1/8 20:48,2017/1/8 21:08,Jefferson Dr & 14th St SW,4th & C St SW,W21281,Member
132955,2017/1/8 20:48,2017/1/8 20:51,14th & Belmont St NW,10th & Florida Ave NW,W01136,Member
470311,2017/1/8 20:51,2017/1/8 20:59,Convention Center / 7th & M St NW,1st & Rhode Island Ave NW,W22761,Member
967950,2017/1/8 20:51,2017/1/8 21:07,Ballston Metro / N Stuart & 9th St N,Kennebec St & 11th St N,W21942,Member
1800038,2017/1/8 20:55,2017/1/8 21:25,Wisconsin Ave & O St NW,11th & Kenyon St NW,W01171,Member
386293,2017/1/8 20:59,2017/1/8 21:06,12th St & Pennsylvania Ave SE,3rd & D St SE,W20743,Member
631621,2017/1/8 20:59,2017/1/8 21:10,18th St & Wyoming Ave NW,15th & L St NW,W20022,Member
516553,2017/1/8 21:01,2017/1/8 21:09,5th & F St NW,Florida Ave & R St NW,W00503,Member
367255,2017/1/8 21:02,2017/1/8 21:08,7th & T St NW,14th & R St NW,W00681,Member
840443,2017/1/8 21:04,2017/1/8 21:18,1st & H St NW,3rd & Tingey St SE,W22136,Member
350485,2017/1/8 21:05,2017/1/8 21:11,Anacostia Metro,Good Hope Rd & MLK Ave SE,W21198,Member
305642,2017/1/8 21:06,2017/1/8 21:11,14th & L St NW,Convention Center / 7th & M St NW,W21892,Member
330490,2017/1/8 21:06,2017/1/8 21:12,12th & L St NW,10th & E St NW,W21333,Member
678145,2017/1/8 21:07,2017/1/8 21:18,Lamont & Mt Pleasant NW,Lamont & Mt Pleasant NW,W22424,Member
288459,2017/1/8 21:07,2017/1/8 21:12,12th & L St NW,10th & E St NW,W21538,Member
369777,2017/1/8 21:11,2017/1/8 21:17,3rd & H St NW,11th & M St NW,W00743,Member
123839,2017/1/8 21:14,2017/1/8 21:16,Florida Ave & R St NW,1st & O St NW,W22205,Member
173290,2017/1/8 21:15,2017/1/8 21:18,Ballenger Ave & Dulaney St,King St Metro South,W22777,Member
253236,2017/1/8 21:15,2017/1/8 21:20,14th & Rhode Island Ave NW,8th & O St NW,W22110,Member
951853,2017/1/8 21:15,2017/1/8 21:31,Adams Mill & Columbia Rd NW,9th & Upshur St NW,W22887,Member
369613,2017/1/8 21:16,2017/1/8 21:22,7th & T St NW,Convention Center / 7th & M St NW,W01233,Member
239090,2017/1/8 21:16,2017/1/8 21:20,11th & F St NW,11th & M St NW,W21911,Member
360548,2017/1/8 21:18,2017/1/8 21:24,1st & M St NE,3rd & H St NW,W22726,Member
229149,2017/1/8 21:20,2017/1/8 21:24,8th & H St NW,11th & M St NW,W00012,Member
371078,2017/1/8 21:24,2017/1/8 21:30,14th & Girard St NW,7th & T St NW,W20413,Casual
717696,2017/1/8 21:26,2017/1/8 21:38,18th St & Wyoming Ave NW,New Jersey Ave & R St NW,W21897,Member
881191,2017/1/8 21:27,2017/1/8 21:42,9th & Upshur St NW,15th & Euclid St  NW,W00888,Member
820820,2017/1/8 21:27,2017/1/8 21:41,Metro Center / 12th & G St NW,Jefferson Memorial,W22475,Member
309388,2017/1/8 21:33,2017/1/8 21:38,11th & M St NW,12th & U St NW,W22102,Member
388392,2017/1/8 21:34,2017/1/8 21:41,8th & H St NW,Thomas Circle,W00639,Member
160826,2017/1/8 21:35,2017/1/8 21:37,Calvert St & Woodley Pl NW,Adams Mill & Columbia Rd NW,W22630,Member
469768,2017/1/8 21:36,2017/1/8 21:44,Florida Ave & R St NW,Florida Ave & R St NW,W22505,Member
699729,2017/1/8 21:38,2017/1/8 21:50,New Jersey Ave & R St NW,Neal St & Trinidad Ave NE,W21897,Member
469706,2017/1/8 21:38,2017/1/8 21:46,14th & Irving St NW,11th & S St NW,W22608,Member
217440,2017/1/8 21:38,2017/1/8 21:42,17th & Corcoran St NW,Massachusetts Ave & Dupont Circle NW,W01006,Member
541979,2017/1/8 21:39,2017/1/8 21:48,7th & T St NW,18th & R St NW,W20413,Member
886096,2017/1/8 21:40,2017/1/8 21:54,10th & U St NW,9th & Upshur St NW,W22301,Member
1236637,2017/1/8 21:41,2017/1/8 22:02,Jefferson Memorial,18th & Eads St.,W22475,Member
606937,2017/1/8 21:41,2017/1/8 21:51,6th St & Indiana Ave NW,11th & M St NW,W21347,Member
224907,2017/1/8 21:42,2017/1/8 21:46,1st & M St NE,6th & K St NE,W22115,Member
906080,2017/1/8 21:42,2017/1/8 21:57,8th & H St NW,1st & M St NE,W21483,Member
245380,2017/1/8 21:43,2017/1/8 21:47,12th & L St NW,Thomas Circle,W00410,Casual
1355236,2017/1/8 21:45,2017/1/8 22:07,East West Hwy & 16th St,East West Hwy & 16th St,W20920,Member
299427,2017/1/8 21:46,2017/1/8 21:51,17th St & Massachusetts Ave NW,21st & M St NW,W20813,Member
286543,2017/1/8 21:47,2017/1/8 21:52,Georgia & New Hampshire Ave NW,14th & Upshur St NW,W20250,Member
172363,2017/1/8 21:49,2017/1/8 21:52,Massachusetts Ave & Dupont Circle NW,17th & Corcoran St NW,W01006,Member
275218,2017/1/8 21:50,2017/1/8 21:54,11th & Kenyon St NW,Lamont & Mt Pleasant NW,W00401,Member
568106,2017/1/8 21:51,2017/1/8 22:00,Columbus Circle / Union Station,3rd & H St NE,W22046,Casual
357297,2017/1/8 21:51,2017/1/8 21:57,Eastern Market Metro / Pennsylvania Ave & 7th St SE,13th & D St NE,W20561,Member
287731,2017/1/8 21:51,2017/1/8 21:56,20th & O St NW / Dupont South,New Hampshire Ave & 24th St NW,W22106,Member
362775,2017/1/8 21:56,2017/1/8 22:02,25th St & Pennsylvania Ave NW,Massachusetts Ave & Dupont Circle NW,W21465,Member
156456,2017/1/8 21:57,2017/1/8 21:59,Eastern Market Metro / Pennsylvania Ave & 7th St SE,12th St & Pennsylvania Ave SE,W21972,Member
403289,2017/1/8 21:57,2017/1/8 22:04,3rd & H St NW,1st & M St NE,W22393,Member
537876,2017/1/8 21:58,2017/1/8 22:07,6th & H St NE,13th & D St NE,W00605,Member
178916,2017/1/8 21:59,2017/1/8 22:02,17th & Corcoran St NW,15th & P St NW,W01006,Member
501627,2017/1/8 22:04,2017/1/8 22:13,14th & R St NW,20th St & Florida Ave NW,W01481,Member
299222,2017/1/8 22:05,2017/1/8 22:10,10th & U St NW,11th & M St NW,W00187,Member
411438,2017/1/8 22:11,2017/1/8 22:18,5th & K St NW,7th & R St NW / Shaw Library,W00387,Member
813931,2017/1/8 22:11,2017/1/8 22:25,24th & N St NW,14th & R St NW,W01393,Member
2401067,2017/1/8 22:12,2017/1/8 22:52,8th & H St NW,3rd & H St NE,W21815,Casual
206590,2017/1/8 22:12,2017/1/8 22:15,37th & O St NW / Georgetown University,Wisconsin Ave & O St NW,W22959,Member
2350200,2017/1/8 22:13,2017/1/8 22:52,8th & H St NW,3rd & H St NE,W00452,Casual
262004,2017/1/8 22:13,2017/1/8 22:17,Adams Mill & Columbia Rd NW,Calvert St & Woodley Pl NW,W22630,Member
1567679,2017/1/8 22:13,2017/1/8 22:39,Columbus Circle / Union Station,16th & Harvard St NW,W01014,Member
202929,2017/1/8 22:15,2017/1/8 22:18,15th & P St NW,17th & Corcoran St NW,W01006,Member
478378,2017/1/8 22:16,2017/1/8 22:24,Franklin & S Washington St,Franklin & S Washington St,W21731,Member
193564,2017/1/8 22:16,2017/1/8 22:19,Massachusetts Ave & Dupont Circle NW,20th & L St NW,W21465,Member
275650,2017/1/8 22:18,2017/1/8 22:22,4th & M St SW,M St & New Jersey Ave SE,W21066,Member
1083956,2017/1/8 22:18,2017/1/8 22:36,Rhode Island Ave & V St NE,Park Rd & Holmead Pl NW,W00437,Member
604369,2017/1/8 22:18,2017/1/8 22:28,Bladensburg Rd & Benning Rd NE,Columbus Circle / Union Station,W01163,Member
342201,2017/1/8 22:18,2017/1/8 22:24,15th & P St NW,21st & M St NW,W22321,Member
342183,2017/1/8 22:22,2017/1/8 22:28,Lamont & Mt Pleasant NW,11th & Kenyon St NW,W22424,Member
82008,2017/1/8 22:25,2017/1/8 22:26,34th St & Wisconsin Ave NW,34th St & Wisconsin Ave NW,W20818,Member
501383,2017/1/8 22:27,2017/1/8 22:35,Ballston Metro / N Stuart & 9th St N,Wilson Blvd & N Quincy St,W00612,Member
839431,2017/1/8 22:28,2017/1/8 22:42,Kennedy Center,Massachusetts Ave & Dupont Circle NW,W21814,Member
255776,2017/1/8 22:29,2017/1/8 22:33,Columbus Circle / Union Station,8th & F St NE,W21216,Member
1187742,2017/1/8 22:29,2017/1/8 22:49,Columbus Circle / Union Station,Rhode Island & Connecticut Ave NW,W01163,Member
792732,2017/1/8 22:29,2017/1/8 22:42,Kennedy Center,Massachusetts Ave & Dupont Circle NW,W01257,Casual
511276,2017/1/8 22:29,2017/1/8 22:38,10th & U St NW,20th & O St NW / Dupont South,W01223,Member
434657,2017/1/8 22:32,2017/1/8 22:39,16th & Harvard St NW,14th & R St NW,W21341,Member
249050,2017/1/8 22:32,2017/1/8 22:36,Anacostia Metro,Good Hope Rd & MLK Ave SE,W22250,Member
315564,2017/1/8 22:37,2017/1/8 22:42,Anacostia Metro,Good Hope Rd & 14th St SE,W23158,Member
292923,2017/1/8 22:37,2017/1/8 22:42,10th & U St NW,11th & O St NW,W20633,Member
274169,2017/1/8 22:38,2017/1/8 22:42,10th & U St NW,11th & O St NW,W20807,Member
226289,2017/1/8 22:40,2017/1/8 22:44,14th & V St NW,7th & T St NW,W22418,Member
129770,2017/1/8 22:40,2017/1/8 22:42,16th & R St NW,15th & P St NW,W21944,Member
1235588,2017/1/8 22:43,2017/1/8 23:04,2nd & G St NE,4th & M St SW,W21004,Member
1302246,2017/1/8 22:44,2017/1/8 23:05,Park Rd & Holmead Pl NW,M St & Pennsylvania Ave NW,W00437,Member
1082699,2017/1/8 22:44,2017/1/8 23:02,Eisenhower Ave & Mill Race Ln,Mount Vernon Ave & Kennedy St,W22573,Member
303006,2017/1/8 22:45,2017/1/8 22:50,Eastern Market / 7th & North Carolina Ave SE,Maryland Ave & E St NE,W00151,Member
477789,2017/1/8 22:45,2017/1/8 22:53,Yuma St & Tenley Circle NW,Connecticut Ave & Newark St NW / Cleveland Park,W01242,Casual
652731,2017/1/8 22:45,2017/1/8 22:56,Eastern Market / 7th & North Carolina Ave SE,3rd & H St NE,W22180,Member
625329,2017/1/8 22:45,2017/1/8 22:55,Eastern Market / 7th & North Carolina Ave SE,3rd & H St NE,W21470,Member
566639,2017/1/8 22:46,2017/1/8 22:55,17th & Corcoran St NW,22nd & I St NW / Foggy Bottom,W21206,Member
169022,2017/1/8 22:47,2017/1/8 22:49,16th & Irving St NW,14th & Girard St NW,W22702,Member
842236,2017/1/8 22:48,2017/1/8 23:02,11th & Kenyon St NW,21st & M St NW,W20473,Member
259704,2017/1/8 22:49,2017/1/8 22:53,11th & Kenyon St NW,14th & Irving St NW,W22978,Member
251439,2017/1/8 22:49,2017/1/8 22:53,11th & Kenyon St NW,14th & Irving St NW,W22795,Member
374014,2017/1/8 22:49,2017/1/8 22:56,14th & R St NW,10th & Florida Ave NW,W21341,Member
237918,2017/1/8 22:49,2017/1/8 22:53,King St Metro South,Ballenger Ave & Dulaney St,W01154,Member
1055064,2017/1/8 22:52,2017/1/8 23:10,Columbus Circle / Union Station,22nd St & Constitution Ave NW,W20504,Member
384542,2017/1/8 22:56,2017/1/8 23:02,1st & M St NE,8th & F St NE,W00691,Member
304876,2017/1/8 22:57,2017/1/8 23:02,14th St & New York Ave NW,3rd & H St NW,W00172,Member
218943,2017/1/8 23:00,2017/1/8 23:04,N Randolph St & Fairfax Dr,N Quincy St & Glebe Rd,W20532,Member
676326,2017/1/8 23:00,2017/1/8 23:12,1st & Washington Hospital Center NW,14th & Irving St NW,W20376,Member
599782,2017/1/8 23:02,2017/1/8 23:12,15th & Euclid St  NW,25th St & Pennsylvania Ave NW,W00888,Member
1412529,2017/1/8 23:07,2017/1/8 23:31,S Joyce & 16th St S,Potomac & Swann Ave,W23189,Member
139686,2017/1/8 23:08,2017/1/8 23:10,New Jersey Ave & R St NW,New Jersey Ave & N St NW/Dunbar HS,W22067,Member
121420,2017/1/8 23:11,2017/1/8 23:13,17th St & Massachusetts Ave NW,Thomas Circle,W21596,Member
1968512,2017/1/8 23:12,2017/1/8 23:44,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W00458,Casual
276791,2017/1/8 23:12,2017/1/8 23:16,California St & Florida Ave NW,15th & P St NW,W22130,Member
1959387,2017/1/8 23:12,2017/1/8 23:45,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W22107,Casual
434992,2017/1/8 23:19,2017/1/8 23:26,Crystal City Metro / 18th & Bell St,S Glebe & Potomac Ave,W20009,Member
269281,2017/1/8 23:28,2017/1/8 23:32,14th & Irving St NW,Columbia Rd & Georgia Ave NW,W20376,Member
835855,2017/1/8 23:33,2017/1/8 23:47,3rd & Elm St NW,Lamont & Mt Pleasant NW,W22367,Member
312926,2017/1/8 23:34,2017/1/8 23:39,N Quincy St & Glebe Rd,Central Library / N Quincy St & 10th St N,W20532,Member
279762,2017/1/8 23:34,2017/1/8 23:39,8th & East Capitol St NE,13th & D St NE,W21010,Member
232469,2017/1/8 23:44,2017/1/8 23:48,14th & Irving St NW,14th St & Spring Rd NW,W21785,Member
239997,2017/1/8 23:48,2017/1/8 23:52,6th St & Indiana Ave NW,5th & K St NW,W22571,Member
407410,2017/1/8 23:52,2017/1/8 23:59,11th & Kenyon St NW,7th & T St NW,W20889,Member
446732,2017/1/9 0:17,2017/1/9 0:25,1st & Rhode Island Ave NW,Convention Center / 7th & M St NW,W22761,Member
1041177,2017/1/9 0:20,2017/1/9 0:38,S Glebe & Potomac Ave,S Joyce & 16th St S,W22834,Member
513172,2017/1/9 0:23,2017/1/9 0:32,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Bladensburg Rd & Benning Rd NE,W20703,Member
668200,2017/1/9 0:32,2017/1/9 0:43,22nd & I St NW / Foggy Bottom,18th St & Wyoming Ave NW,W21206,Member
288915,2017/1/9 0:34,2017/1/9 0:39,Columbus Circle / Union Station,11th & H St NE,W21546,Member
550251,2017/1/9 0:46,2017/1/9 0:55,5th & K St NW,Eckington Pl & Q St NE,W00249,Member
1674885,2017/1/9 1:13,2017/1/9 1:41,Columbus Circle / Union Station,15th & Euclid St  NW,W21213,Member
1471947,2017/1/9 1:50,2017/1/9 2:14,20th & Crystal Dr,Metro Center / 12th & G St NW,W20684,Member
241674,2017/1/9 2:04,2017/1/9 2:08,14th & Rhode Island Ave NW,11th & M St NW,W21943,Member
439010,2017/1/9 2:15,2017/1/9 2:22,Metro Center / 12th & G St NW,5th & K St NW,W20684,Member
970599,2017/1/9 2:34,2017/1/9 2:51,5th & K St NW,Lincoln Park / 13th & East Capitol St NE ,W20684,Member
1982374,2017/1/9 2:55,2017/1/9 3:28,Lynn & 19th St North,1st & H St NW,W22432,Casual
1276178,2017/1/9 4:29,2017/1/9 4:50,King Farm Blvd & Piccard Dr,King Farm Blvd & Piccard Dr,W00315,Casual
423694,2017/1/9 4:41,2017/1/9 4:48,3000 Connecticut Ave NW / National Zoo,Van Ness Metro / UDC,W23240,Member
1264873,2017/1/9 4:56,2017/1/9 5:17,18th & Eads St.,Jefferson Memorial,W22475,Member
1616163,2017/1/9 4:58,2017/1/9 5:25,1st & N St  SE,3rd & G St SE,W23159,Member
147858,2017/1/9 5:01,2017/1/9 5:03,Anacostia Library,Good Hope Rd & MLK Ave SE,W20276,Member
613510,2017/1/9 5:03,2017/1/9 5:14,Calvert St & Woodley Pl NW,14th & Belmont St NW,W22404,Member
296881,2017/1/9 5:10,2017/1/9 5:15,Army Navy Dr & S Nash St,S Joyce & Army Navy Dr,W22900,Member
634249,2017/1/9 5:11,2017/1/9 5:22,Neal St & Trinidad Ave NE,3rd & M St NE,W00870,Member
233952,2017/1/9 5:11,2017/1/9 5:15,Potomac Ave & 8th St SE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20613,Member
472050,2017/1/9 5:13,2017/1/9 5:21,11th & M St NW,New Hampshire Ave & T St NW,W21097,Member
145955,2017/1/9 5:15,2017/1/9 5:17,Carroll & Ethan Allen Ave,Carroll & Westmoreland Ave,W01122,Member
177987,2017/1/9 5:16,2017/1/9 5:19,15th & Euclid St  NW,14th & Belmont St NW,W00161,Member
1064833,2017/1/9 5:18,2017/1/9 5:35,Jefferson Memorial,Metro Center / 12th & G St NW,W22475,Member
468033,2017/1/9 5:18,2017/1/9 5:26,18th St & Wyoming Ave NW,17th & Corcoran St NW,W20447,Member
910216,2017/1/9 5:18,2017/1/9 5:34,C & O Canal & Wisconsin Ave NW,18th St & Wyoming Ave NW,W01430,Member
304020,2017/1/9 5:23,2017/1/9 5:29,12th & Army Navy Dr,23rd & Crystal Dr,W20371,Member
157367,2017/1/9 5:24,2017/1/9 5:26,Eastern Market Metro / Pennsylvania Ave & 7th St SE,3rd & G St SE,W20268,Member
145419,2017/1/9 5:25,2017/1/9 5:27,15th & Euclid St  NW,15th & Euclid St  NW,W21213,Member
838109,2017/1/9 5:26,2017/1/9 5:40,3rd & G St SE,8th & H St NW,W21502,Member
368939,2017/1/9 5:27,2017/1/9 5:33,Eastern Market Metro / Pennsylvania Ave & 7th St SE,3rd & Tingey St SE,W20613,Member
152391,2017/1/9 5:28,2017/1/9 5:31,Maple & Ritchie Ave,Philadelphia & Maple Ave,W21385,Member
262724,2017/1/9 5:28,2017/1/9 5:33,15th & Euclid St  NW,New Hampshire Ave & T St NW,W21968,Member
808768,2017/1/9 5:29,2017/1/9 5:42,Columbus Circle / Union Station,Jefferson Dr & 14th St SW,W21186,Member
414981,2017/1/9 5:29,2017/1/9 5:36,Columbia Rd & Belmont St NW,21st & M St NW,W22321,Member
654795,2017/1/9 5:29,2017/1/9 5:40,16th & Irving St NW,15th & P St NW,W22491,Member
248139,2017/1/9 5:30,2017/1/9 5:35,11th & M St NW,10th & E St NW,W20851,Member
663286,2017/1/9 5:32,2017/1/9 5:43,Florida Ave & R St NW,New Hampshire Ave & T St NW,W20961,Member
501714,2017/1/9 5:33,2017/1/9 5:42,New Hampshire Ave & T St NW,M St & Pennsylvania Ave NW,W00367,Member
266843,2017/1/9 5:36,2017/1/9 5:40,1st & Rhode Island Ave NW,7th & T St NW,W20539,Member
319913,2017/1/9 5:37,2017/1/9 5:42,3rd & D St SE,3rd & Tingey St SE,W22966,Member
279881,2017/1/9 5:37,2017/1/9 5:42,1st & K St SE,8th & Eye St SE / Barracks Row,W21215,Member
454405,2017/1/9 5:40,2017/1/9 5:48,New Hampshire Ave & 24th St NW,15th & P St NW,W20917,Member
412291,2017/1/9 5:40,2017/1/9 5:47,14th & R St NW,21st & M St NW,W01393,Member
763360,2017/1/9 5:40,2017/1/9 5:53,11th & Kenyon St NW,California St & Florida Ave NW,W22424,Member
442515,2017/1/9 5:41,2017/1/9 5:49,15th & F St NE,Columbus Circle / Union Station,W22127,Member
437629,2017/1/9 5:42,2017/1/9 5:49,Massachusetts Ave & Dupont Circle NW,14th & V St NW,W21814,Member
354687,2017/1/9 5:44,2017/1/9 5:50,14th & Girard St NW,California St & Florida Ave NW,W00227,Member
350474,2017/1/9 5:44,2017/1/9 5:50,14th & Girard St NW,California St & Florida Ave NW,W00087,Member
339223,2017/1/9 5:45,2017/1/9 5:51,14th & Belmont St NW,20th St & Florida Ave NW,W00161,Member
161333,2017/1/9 5:46,2017/1/9 5:48,Court House Metro / 15th & N Uhle St ,Clarendon Blvd & Pierce St,W22896,Member
218094,2017/1/9 5:46,2017/1/9 5:50,15th & Euclid St  NW,California St & Florida Ave NW,W00497,Member
633993,2017/1/9 5:48,2017/1/9 5:59,7th & T St NW,Massachusetts Ave & Dupont Circle NW,W20539,Member
609975,2017/1/9 5:48,2017/1/9 5:58,7th & T St NW,Massachusetts Ave & Dupont Circle NW,W22418,Member
277236,2017/1/9 5:50,2017/1/9 5:54,20th & O St NW / Dupont South,15th & P St NW,W21270,Member
293816,2017/1/9 5:51,2017/1/9 5:56,Arlington Blvd & N Queen St,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W21129,Member
580415,2017/1/9 5:51,2017/1/9 6:01,Columbus Circle / Union Station,USDA / 12th & Independence Ave SW,W22127,Member
142103,2017/1/9 5:52,2017/1/9 5:54,19th & E Street NW,US Dept of State / Virginia Ave & 21st St NW,W01152,Member
605046,2017/1/9 5:53,2017/1/9 6:03,Columbus Circle / Union Station,USDA / 12th & Independence Ave SW,W20168,Member
828496,2017/1/9 5:53,2017/1/9 6:06,15th St & Massachusetts Ave SE,Union Market/6th St & Neal Pl NE,W00400,Member
645815,2017/1/9 5:53,2017/1/9 6:04,North Capitol St & F St NW,14th & D St NW / Ronald Reagan Building,W20554,Member
404251,2017/1/9 5:55,2017/1/9 6:02,15th St & Massachusetts Ave SE,8th & Eye St SE / Barracks Row,W21193,Member
